ID,Address,Name,Latitude,Longitude,Radius,Tags,Notes,Type
23564744,"2100 METROPOLITAN PKWY SW, ATLANTA, GA 30315",EZ MARKET (METROPOLITAN PKWY SW),33.696984,-84.407647,250,"Westpark,Updated Geofence",,Normal Geofence
23564745,"4433 WADE GREEN RD NW, KENNESAW, GA 30144",QT #835,34.061100,-84.593473,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564746,"12831 Veterans memorial hwy, Douglasville, GA 30134",BM FOOD MART,33.744086,-84.766592,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564747,"10291 TARA BLVD, JONESBORO, GA 30236",DOLLAR GENERAL #16824,33.474541,-84.337362,100,"Updated Geofence,Conyers",Updated Using Time Clock Events,Normal Geofence
23564748,"1720 MARIETTA BLVD NW, ATLANTA, GA 30318",CIRCLE K/GAS EXPRESS #164,33.801605,-84.436714,250,"Westpark,Updated Geofence",,Normal Geofence
23564749,"2051 James Jackson Parkway, ATLANTA, GA 30318",BUSY BEE,33.811360,-84.475941,250,"Westpark,Updated Geofence",,Normal Geofence
23564750,"6141 HIGHWAY 85, RIVERDALE, GA 30274",POPLAR SPRING SHELL,33.587563,-84.410351,250,"Westpark,Updated Geofence",,Normal Geofence
23564751,"4597 JONESBORO RD, UNION CITY, GA 30291",CIRCLE K/GAS EXPRESS #168,33.568009,-84.535727,250,"Westpark,Updated Geofence",,Normal Geofence
23564752,"3230 SNAPFINGER RD, DECATUR, GA 30034",EXXON FOOD MART DECATUR,33.686700,-84.201553,250,"Updated Geofence,Conyers",,Normal Geofence
23564753,"720 DONALD HOLLOWELL PKWY, ATLANTA, GA 30318",BP (DONALD HOLLOWELL PKWY ATL),33.772841,-84.410868,250,"Westpark,Updated Geofence",,Normal Geofence
23564754,"6937 JONESBORO RD, MORROW, GA 30260",RACE TRIP BP,33.565947,-84.344632,100,"Updated Geofence,Conyers",Updated Using Time Clock Events,Normal Geofence
23564755,"145 DEPOT DR, HIRAM, GA 30141",HOME DEPOT #151,33.887461,-84.751909,50,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564756,"15 UPCHURCH RD, MCDONOUGH, GA 30252",SIYARAM LLC,33.429387,-84.067767,100,"Updated Geofence,Conyers",Updated Using Time Clock Events,Normal Geofence
23564757,"8390 SENOIA RD STE B, FAIRBURN, GA 30213",CHEVRON SENOIA RD,33.528855,-84.575465,250,"Westpark,Updated Geofence",,Normal Geofence
23564758,"6448 HWY 42, REX, GA 30273",REX C STORE CHEVRON,33.577684,-84.282547,250,"Westpark,Updated Geofence",,Normal Geofence
23564759,"855 PEACHTREE ST NE, ATLANTA, GA 30308",QT #1700,33.777549,-84.383955,250,"Updated Geofence,Conyers",,Normal Geofence
23564760,"800 GLENWOOD AVE SE, ATLANTA, GA 30316",KROGER #672,33.741967,-84.360426,250,"Updated Geofence,Conyers",,Normal Geofence
23564761,"4511 BROWNSVILLE RD, POWDER SPRINGS, GA 30127",DOLLAR GENERAL #16756,33.843497,-84.698758,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564763,"25 PEACHTREE ST NE, ATLANTA, GA 30303",WALGREENS #16088,33.754422,-84.389220,250,"Westpark,Updated Geofence",,Normal Geofence
23564764,"1787 COBB PKWY S, MARIETTA, GA 30060",MURPHY OIL #7554,33.908802,-84.492734,50,Westpark,,Normal Geofence
23564765,"2722 HIGHWAY 54, PEACHTREE CITY, GA 30269",RACETRAC #2318,33.396156,-84.601183,250,"Westpark,Updated Geofence",,Normal Geofence
23564766,"549 N HIGHWAY 113, CARROLLTON, GA 30117",SPEEDY SPOT,33.619362,-85.076844,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564767,"600 POWDER SPRINGS ST SW, MARIETTA, GA 30064",EXXON (POWDERS SPRING),33.938079,-84.554218,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564768,"2900 HIGHWAY 212 SW, CONYERS, GA 30094",SFM SHOP INC,33.618564,-84.080934,250,"Updated Geofence,Conyers",,Normal Geofence
23564769,"12 ATLANTA AVE SW, ATLANTA, GA 30315",FAMILY FOOD MART (ATL AVE SW),33.730311,-84.388362,250,"Westpark,Updated Geofence",,Normal Geofence
23564771,"2365 DELK RD SE, MARIETTA, GA 30067",XPRESS MART 2,33.923284,-84.483266,250,"Westpark,Updated Geofence",,Normal Geofence
23564773,"2452 MOROSGO PL NE, ATLANTA, GA 30324",KROGER #626,33.822604,-84.365985,100,"Updated Geofence,Conyers",Updated Using Time Clock Events,Normal Geofence
23564774,"1873 Keys Ferry Rd, MCDONOUGH, GA 30252",DOLLAR GENERAL #17311,33.415266,-83.982042,100,"Updated Geofence,Conyers",Updated Using Time Clock Events,Normal Geofence
23564775,"3565 Austell Rd. SW, MARIETTA, GA 30008",AUSTELL FARMER MARKET,33.865564,-84.592493,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564776,"103 Forest Parkway, FOREST PARK, GA 30297",TRIDENT WHOLESALE INC,33.617962,-84.387413,50,Westpark,,Normal Geofence
23564777,"2955 Atlanta Rd SE, SMYRNA, GA 30080",PUBLIX #1250,33.881805,-84.512288,250,"Westpark,Updated Geofence",,Normal Geofence
23564778,"1400 Ernest W Barrett Pkwy, KENNESAW, GA 30152",QT #1715,33.995913,-84.591191,250,"Westpark,Updated Geofence",,Normal Geofence
23564779,"2091 Lost Mountain Rd., POWDER SPRINGS, GA 30127",CVS #4668,33.902768,-84.672245,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564780,"1193 Lee St., ATLANTA, GA 30310",LEE FOOD MART,33.722640,-84.423190,250,"Westpark,Updated Geofence",,Normal Geofence
23564781,"95 Liberty Road, VILLA RICA, GA 30180",PILOT #455900,33.721680,-84.903138,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564782,"680 LAMAR HUTCHESON PKWY, RIVERDALE, GA 30274",HOME DEPOT #178,33.558979,-84.411365,250,"Westpark,Updated Geofence",,Normal Geofence
23564783,"1062 RICHARD D SAILORS PKWY, POWDER SPRINGS, GA 30127",HOME DEPOT #6940,33.865276,-84.678287,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564784,"182 W. Hwy 78, TEMPLE, GA 30179",TEMPLE SUPER THRIFT (W HWY 78),33.731061,-85.034912,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564785,"1968 MT. ZION RD., MORROW, GA 30260",MORROW INTERNATIONAL FARMERS MARKET,33.566263,-84.324503,100,Conyers,,Normal Geofence
23564787,"3300 POST ROAD, WINSTON, GA 30187",JALARAN FOODS & GAS LLC,33.715689,-84.834404,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564788,"2476 CARROLLTON VILLA RICA HWY, CARROLLTON, GA 30116",TRIANGLE TREAT,33.614366,-84.998667,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564789,"140 Weatherly Drive, FAYETTEVILLE, GA 30214",DOLLAR GENERAL #17568,33.459802,-84.434202,75,Conyers,,Normal Geofence
23564790,"4511 CAMPBELLTON RD., ATLANTA, GA 30331",S.S FOOD MART,33.696325,-84.535889,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564791,"4903 OLD NATIONAL HWY, COLLEGE PARK, GA 30337",CIRCLE K/GAS EXPRESS #181,33.622062,-84.474842,250,"Westpark,Updated Geofence",,Normal Geofence
23564793,"3241 CAMP CREEK RD, EAST POINT, GA 30032",CIRCLE K/GAS EXPRESS #183,33.655105,-84.495061,250,"Westpark,Updated Geofence",,Normal Geofence
23564794,"3939 CASCADE PALMETTO HWY, FAIRBURN, GA 30213",MD PALMETTO INC.,33.650147,-84.671192,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564795,"1469 CAMPBELLTON ROAD SW, ATLANTA, GA 30311",MARATHON FOOD MART (CAMPBELLTON RD),33.713967,-84.436610,250,"Westpark,Updated Geofence",,Normal Geofence
23564796,"2532 BOULDERCREST RD SE, ATLANTA, GA 30316",FOOD TOWN MARKET,33.687630,-84.309630,250,"Updated Geofence,Conyers",,Normal Geofence
23564797,"4430 FLAT SHOALS ROAD, UNION CITY, GA 30291",UNION CITY CORP,33.586021,-84.532473,250,"Westpark,Updated Geofence",,Normal Geofence
23564798,"5320 HIGHWAY 29 NORTH, GRANTVILLE, GA 30220",FRAZIERS @ GRANTVILLE,33.240112,-84.810856,50,Westpark,,Normal Geofence
23564799,"3300 ROYAL SOUTH PKWY, ATLANTA, GA 30349",DOLLAR GENERAL #17866,33.596031,-84.498308,250,"Westpark,Updated Geofence",,Normal Geofence
23564801,"4889 W. HWY 34, NEWNAN, GA 30263",DOLLAR GENERAL #17507,33.339095,-84.980880,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564802,"4854 MACLAND ROAD, HIRAM, GA 30141",TUBI MART TEXACO,33.903699,-84.726296,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564803,"2275 MARIETTA BLVD NW, ATLANTA, GA 30318",PUBLIX #1226,33.819668,-84.450420,250,"Westpark,Updated Geofence",,Normal Geofence
23564804,"7882 NORTH MAIN STREET, JONESBORO, GA 30236",LUCKY FOOD MART (N MAIN ST),33.539829,-84.362868,50,Updated Geofence,Updated Using Time Clock Events,Normal Geofence
23564805,"187 GREENVILLE ST., NEWNAN, GA 30263",APR FOOD MART,33.362604,-84.793954,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564806,"1750 BELLS FERRY RD Suite C, MARIETTA, GA 30066",BELLS FERRY PACKAGE STORE,33.993927,-84.549308,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564807,"622 ALLEN DRIVE, RIVERDALE, GA 30274",HAPPY STOP FOOD MART,33.581338,-84.410648,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564808,"3040 LAKEWOOD AVENUE, EAST POINT, GA 30310",SYLVAN STATION INC.,33.697005,-84.417918,250,"Westpark,Updated Geofence",,Normal Geofence
23564809,"3930 AUSTELL POWDER SPRINGS ROAD, POWDER SPRINGS, GA 30127",K&K FOOD MART,33.858439,-84.673137,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564810,"2557 BAKER ROAD NORTH WEST, ACWORTH, GA 30101",QUIKMART SHELL,34.065125,-84.625252,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564811,"3430 JACKSON ROAD, Griffin, GA 30223",DOLLAR GENERAL #16757,33.292233,-84.189142,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564812,"2975 HEADLAND BLVD, ATLANTA, GA 30311",DOLLAR GENERAL #19080,33.690103,-84.486144,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564813,"4824 FLAT SHOALS, DECATUR, GA 30034",DOLLAR GENERAL #19087,33.682777,-84.230273,250,"Updated Geofence,Conyers",,Normal Geofence
23564814,"2557 BAKER ROAD Suite 107, ACWORTH, GA 30101",BOTTLE SHOP (BAKER RD STE 107),34.065185,-84.625435,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564815,"4926 OLD DIXIE HWY, FOREST PARK, GA 30297",FOREST PARK SHELL (OLD DIXIE HWY),33.620565,-84.382805,250,"Updated Geofence,Conyers",,Normal Geofence
23564816,"2477 METROPOLITAN PKWY, ATLANTA, GA 30315",SHELL FOOD MART (METROPOLITAN PKWY),33.687031,-84.408642,250,"Westpark,Updated Geofence",,Normal Geofence
23564817,"2628 RAINBOW WAY, DECATUR, GA 30034",DOLLAR GENERAL #19086,33.711424,-84.269151,250,"Updated Geofence,Conyers",,Normal Geofence
23564818,"2310 Martin Luther King Jr. Dr, ATLANTA, GA 30310",DOLLAR GENERAL #19003,33.751355,-84.465613,250,"Westpark,Updated Geofence",,Normal Geofence
23564819,"2690 Metropolitan Pkwy Sw, ATLANTA, GA 30315",DOLLAR GENERAL #19011,33.681653,-84.407288,250,"Westpark,Updated Geofence",,Normal Geofence
23564820,"807 Cascade Sw, ATLANTA, GA 30310",DOLLAR GENERAL #19082,33.733122,-84.438089,250,"Westpark,Updated Geofence",,Normal Geofence
23564821,"5745 Jonesboro Rd, LAKE CITY, GA 30260",DOLLAR GENERAL #19088,33.598499,-84.338986,100,"Updated Geofence,Conyers",Updated Using Time Clock Events,Normal Geofence
23564822,"1291 Columbia Dr, DECATUR, GA 30032",DOLLAR GENERAL #19085,33.751302,-84.266362,250,"Updated Geofence,Conyers",,Normal Geofence
23564823,"350 MORELAND AVE, ATLANTA, GA 30307",CIRCLE K #185,33.763843,-84.349638,250,"Updated Geofence,Conyers",,Normal Geofence
23564824,"110 PAVILION PARKWAY SPACE A, FAYETTEVILLE, GA 30214",FIVE BELOW #669,33.478531,-84.439154,75,Conyers,,Normal Geofence
23564825,"2634 BOBO RD, DALLAS, GA 30132",CITGO DALLAS MARKET,33.920701,-84.783501,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564826,"3000 MORELAND AVENUE, CONLEY, GA 30288",CIRCLE K/GAS EXPRESS #190,33.670933,-84.340180,250,"Updated Geofence,Conyers",,Normal Geofence
23564827,"4410 CANTON ROAD, MARIETTA, GA 30066",RACETRAC #2452,34.058437,-84.521160,250,"Westpark,Updated Geofence",,Normal Geofence
23564828,"4641 SOUTH ATLANTA ROAD SOUTH EAST, SMYRNA, GA 30080",ATLANTA ROAD SHELL,33.840730,-84.484674,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564830,"6629 Jonesboro Rd, MORROW, GA 30260",CIRCLE K/GAS EXPRESS #1001,33.574062,-84.342574,250,"Updated Geofence,Conyers",,Normal Geofence
23564831,"6905 MABLETON PKWY, MABLETON, GA 30126",DOLLAR GENERAL #18209,33.784945,-84.542061,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564832,"2779 LAKEWOOD AVE., ATLANTA, GA 30315",DOLLAR GENERAL #19079,33.698065,-84.409236,250,"Westpark,Updated Geofence",,Normal Geofence
23564833,"7620 DALLAS HIGHWAY, Douglasville, GA 30134",SHELL (DALLAS HWY DOUGLASVILLE),33.770569,-84.747373,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564835,"8726 HIGHWAY 166, WINSTON, GA 30187",POP'S CORNER,33.624113,-84.860688,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564836,"1294 DONNELLY AVE SOUTHWEST, ATLANTA, GA 30310",DONNELLY FOOD STORE,33.734746,-84.430177,250,"Westpark,Updated Geofence",,Normal Geofence
23564837,"525 PACIFIC AVE, BREMEN, GA 30110",PEOPLE PLEASER (PACIFIC AVE),33.722618,-85.140937,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564838,"749 S MARIETTA PKWY SE, MARIETTA, GA 30060",MARIETTA PARKWAY BP,33.942936,-84.531535,250,"Westpark,Updated Geofence",,Normal Geofence
23564839,"3148 Jodeco Rd, MCDONOUGH, GA 30253",BETHIEL INVESTMENTS,33.482254,-84.212155,250,"Westpark,Updated Geofence",,Normal Geofence
23564840,"603 Willow Lane, MCDONOUGH, GA 30253",SPEEDY 6 (WILLOW LANE),33.444654,-84.188397,100,"Updated Geofence,Conyers",Updated Using Time Clock Events,Normal Geofence
23564841,"2310 N HWY 42, JENKINSBURG, GA 30234",DOLLAR GENERAL #18370,33.322325,-84.043214,100,"Updated Geofence,Conyers",Updated Using Time Clock Events,Normal Geofence
23564842,"561 MAIN STREET, WHITESBURG, GA 30185",BEVERAGE BANK,33.491048,-84.911429,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564844,"1250 ATLANTA ROAD, MARIETTA, GA 30060",NISA MANAGEMENT INC(EXXON),33.922141,-84.543246,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564845,"1736 CANDLER ROAD, DECATUR, GA 30032",CANDLER FOOD MART (CANDLER RD),33.740499,-84.288572,250,"Updated Geofence,Conyers",,Normal Geofence
23564846,"455 SOUTH MARIETTA PARKWAY, MARIETTA, GA 30060",TEXACO FOOD MART (S MARIETTA PKWY),33.943725,-84.539380,250,"Westpark,Updated Geofence",,Normal Geofence
23564847,"303 PEACHTREE ST. NE, ATLANTA, GA 30308",SUNTRUST LOBBY SHOP,33.762248,-84.387526,50,Westpark,,Normal Geofence
23564848,"1707 W HWY 78, VILLA RICA, GA 30180",FOOD CENTER (W HWY 78),33.734322,-84.965140,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564849,"445 HWY 29 N, NEWNAN, GA 30263",CITGO EXPRESS,33.399141,-84.795397,50,"Westpark,Westpark HRA",,Normal Geofence
23564850,"24980 Ga Hwy 100, ROOPVILLE, GA 30170",DOLLAR GENERAL #18556,33.413380,-85.257170,75,Westpark,,Normal Geofence
23564851,"4720 HWY 166, CARROLLTON, GA 30116",SMALLWOODS (HWY 166),33.610987,-84.932297,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564852,"30 HWY 101, DALLAS, GA 30157",ALEX EXXON,33.843924,-84.980838,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564853,"557 W Highway 34, NEWNAN, GA 30263",DOLLAR GENERAL #18369,33.384315,-84.844675,75,Westpark,,Normal Geofence
23564854,"1678 HOWELL MILL RD, ATLANTA, GA 30318",QT #832,33.800047,-84.416557,250,"Westpark,Updated Geofence",,Normal Geofence
23564855,"1720 MLK JR. DR. NW, ATLANTA, GA 30314",SPEED ZONE SHELL,33.750832,-84.443590,250,"Westpark,Updated Geofence",,Normal Geofence
23564856,"1739 MLK JR. DR. NW, ATLANTA, GA 30314",SPEED ZONE CHEVRON,33.751400,-84.443815,250,"Westpark,Updated Geofence",,Normal Geofence
23564857,"4101 Roswell Road, MARIETTA, GA 30062",FIVE BELOW #678,33.981643,-84.433104,250,"Westpark,Updated Geofence",,Normal Geofence
23564858,"3530 HWY 20, CONYERS, GA 30013",FOOD DEPOT #64,33.595228,-84.013129,250,"Updated Geofence,Conyers",,Normal Geofence
23564859,"26 OLD HWY 27 SOUTH, ROOPVILLE, GA 30170",ROOPVILLE GROCERY (OLD HWY 27 S),33.459520,-85.128942,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564860,"631 HWY 138, STOCKBRIDGE, GA 30281",RACEEWAY 631INC.,33.546383,-84.185748,50,"Conyers,Conyers HRA",,Normal Geofence
23564861,"5428 OLD DIXIE HWY, FOREST PARK, GA 30345",CITGO (OLD DIXIE),33.606389,-84.380229,100,"Updated Geofence,Conyers",Updated Using Time Clock Events,Normal Geofence
23564862,"3985 JONESBORO ROAD, UNION CITY, GA 30291",MAJIK MARKET (JONESBORO RD UNION CITY),33.563028,-84.516855,250,"Westpark,Updated Geofence",,Normal Geofence
23564863,"2461 METROPOLITAN PKWY SW, ATLANTA, GA 30315",EXXON METROPOLITAN,33.688084,-84.408779,250,"Westpark,Updated Geofence",,Normal Geofence
23564864,"7845 SENOIA RD, FAIRBURN, GA 30213",RACETRAC #415,33.542129,-84.577584,250,"Westpark,Updated Geofence",,Normal Geofence
23564865,"1605 JOE COOK Rd, FRANKLIN, GA 30217",DOLLAR GENERAL #18728,33.372537,-85.114889,75,Westpark,,Normal Geofence
23564866,"10 THE CRESCENT, NEWNAN, GA 30263",MOBIL GAS STATION,33.400769,-84.794739,50,"Westpark,Westpark HRA",,Normal Geofence
23564867,"3069 WASHINGTON ROAD, EAST POINT, GA 30344",TEXACO FOOD MART (WASHINGTON RD EAST POINT),33.671876,-84.459778,250,"Westpark,Updated Geofence",,Normal Geofence
23564868,"4783 jONESBORO RD, UNION CITY, GA 30291",LARRY'S BEVERAGE OUTLET,33.570685,-84.544157,250,"Westpark,Updated Geofence",,Normal Geofence
23564869,"7721 Tara Blvd, JONESBORO, GA 30236",VRAJVAS LLC (RACEWAY),33.543755,-84.368996,100,"Updated Geofence,Conyers",Updated Using Time Clock Events,Normal Geofence
23564870,"6055 S FULTON PKWY, ATLANTA, GA 30349",SAM'S CLUB FULFILLMENT #6881,33.627526,-84.576947,50,Westpark,,Normal Geofence
23564871,"1211 THORTON ROAD, LITHIA SPRINGS, GA 30122",RACETRAC #688,33.770777,-84.603074,250,"Westpark,Updated Geofence",,Normal Geofence
23564872,"2148 SOUTH COBB DRIVE, SMYRNA, GA 30080",NAM DAE MUN FARMERS MARKET #8,33.899063,-84.542974,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564873,"3997 DALLAS HWY, MARIETTA, GA 30064",HOPS GRAIN & VINE,33.950493,-84.665207,250,"Westpark,Updated Geofence",,Normal Geofence
23564874,"2140 DALLAS HIGHWAY, MARIETTA, GA 30064",CHEVRON FOOD MART (DALLAS HWY),33.946282,-84.614934,250,"Westpark,Updated Geofence",,Normal Geofence
23564875,"840 CHURCH STREET NW, MARIETTA, GA 30060",RACETRAC #2457,33.972514,-84.550276,250,"Westpark,Updated Geofence",,Normal Geofence
23564876,"103 PAVILION PKWY, FAYETTEVILLE, GA 30214",HOME DEPOT #127,33.482303,-84.436909,250,"Updated Geofence,Conyers",,Normal Geofence
23564877,"2710 BOULDERCREST RD SE, ATLANTA, GA 30316",AMI 68,33.681748,-84.308020,250,"Updated Geofence,Conyers",,Normal Geofence
23564878,"2700 AUSTELL RD SW, MARIETTA, GA 30008",CIRCLE K/GAS EXPRESS #198,33.887649,-84.585174,250,"Westpark,Updated Geofence",,Normal Geofence
23564879,"2630 Hwy 42, MCDONOUGH, GA 30253",VALERO 42,33.373302,-84.124141,50,"Conyers,Conyers HRA",,Normal Geofence
23564880,"516 DALLAS HWY, VILLA RICA, GA 30180",JUNIOR FOOD STORE,33.742563,-84.920123,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564881,"438 Glynn St. S, FAYETTEVILLE, GA 30214",76 FOOD MART (GLYNN ST S),33.439297,-84.454696,250,"Updated Geofence,Conyers",Updated Using Time Clock Events,Normal Geofence
23564882,"12160 COUNTY LINE ROAD, FAYETTEVILLE, GA 30215",EDEN FRESH MARKET,33.426859,-84.400796,250,"Updated Geofence,Conyers",,Normal Geofence
23564883,"537 Glynn St. N, FAYETTEVILLE, GA 30214",DIAMOND JUBILEE,33.458818,-84.452633,250,"Updated Geofence,Conyers",,Normal Geofence
23564884,"3159 JODECO RD., MCDONOUGH, GA 30253",RACETRAC #2479,33.483497,-84.211758,250,"Westpark,Updated Geofence",,Normal Geofence
23564885,"20 LAGRANGE STREET, GRANTVILLE, GA 30220",NEIGHBORHOOD GROCERY GRANTVILLE,33.234655,-84.837089,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564886,"3391 FAIRBURN RD, ATLANTA, GA 30331",FAIRBURN PRIME,33.664283,-84.523251,250,"Westpark,Updated Geofence",,Normal Geofence
23564887,"4551 BROWNSVILLE ROAD, POWDER SPRINGS, GA 30127",SUNOCO FOOD MART (BROWNSVILLE RD),33.843146,-84.699390,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564888,"900 WHITLOCK AVE, MARIETTA, GA 30064",RACETRAC #2460,33.952532,-84.577684,250,"Westpark,Updated Geofence",,Normal Geofence
23564889,"3103 ROSWELL RD., MARIETTA, GA 30062",RACETRAC #2491,33.979789,-84.461952,250,"Westpark,Updated Geofence",,Normal Geofence
23564890,"113 LINCOLN STREET, WOODSTOCK, GA 30188",COSTCO #1295,34.128076,-84.448772,50,Westpark,,Normal Geofence
23564891,"1167 POWDER SPRING STREET, MARIETTA, GA 30064",CITY FARMS MARKET #5,33.923882,-84.573383,250,"Westpark,Updated Geofence",,Normal Geofence
23564892,"695 VETERAN MEMORIAL HWY SW, MABLETON, GA 30126",QT #839,33.817862,-84.574713,250,"Westpark,Updated Geofence",,Normal Geofence
23564893,"6055 S FULTON PKWY, ATLANTA, GA 30349",WALMART FULFILLMENT CENTER #8240,33.626632,-84.576035,250,"Westpark,Updated Geofence",,Normal Geofence
23564894,"3690 HWY 166-FAIRBURN RD, Douglasville, GA 30135",DOLLAR GENERAL #19460,33.704492,-84.657713,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564895,"5735 OLD DIXIE RD, FOREST PARK, GA 30297",CHEVRON OLD DIXIE,33.597724,-84.378698,100,"Updated Geofence,Conyers",Updated Using Time Clock Events,Normal Geofence
23564896,"1145 CENTER ST NW, ATLANTA, GA 30318",CENTER STATION,33.786054,-84.402566,250,"Westpark,Updated Geofence",,Normal Geofence
23564897,"199 UPPER RIVERDALE RD, JONESBORO, GA 30236",VALEROFOODMART,33.579517,-84.384139,250,"Updated Geofence,Conyers",,Normal Geofence
23564898,"5400 EAST FAIRVIEW ROAD SW, STOCKBRIDGE, GA 30281",DOLLAR GENERAL #19521,33.610931,-84.163595,250,"Updated Geofence,Conyers",,Normal Geofence
23564899,"925 Shiloh Rd, KENNESAW, GA 30144",DOLLAR GENERAL #19468,34.051532,-84.578581,75,Westpark,,Normal Geofence
23564900,"2991 POWDER SPRINGS RD, POWDER SPRINGS, GA 30127",USA FOOD MART,33.861175,-84.641741,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564901,"1437 HIGHWAY 92 NORTH, FAYETTEVILLE, GA 30214",DOLLAR GENERAL #19546,33.522793,-84.501388,250,"Updated Geofence,Conyers",,Normal Geofence
23564902,"1437 HIGHWAY 138 SE, CONYERS, GA 30013",NISHA ALI INVESTMENTS,33.649673,-84.011853,50,Conyers,,Normal Geofence
23564903,"2955 COBB PKWY SE, ATLANTA, GA 30339",TOTAL WINE #805,33.881270,-84.462099,50,Westpark,,Normal Geofence
23564904,"2020 HOWELL MILL RD NW, ATLANTA, GA 30318",WALGREENS #17037,33.809997,-84.413991,250,"Westpark,Updated Geofence",,Normal Geofence
23564906,"516 LEE ST SW, ATLANTA, GA 30310",101 LEE ST LLC,33.740849,-84.413626,250,"Westpark,Updated Geofence",,Normal Geofence
23564907,"4442 JIMMY LEE SMITH PKWY, HIRAM, GA 30141",WALGREENS #17568,33.890768,-84.755014,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564908,"2498 CUMBERLAND PKWY SE, ATLANTA, GA 30339",WALGREENS #19823,33.864289,-84.476526,250,"Westpark,Updated Geofence",,Normal Geofence
23564909,"4692 RIDGE RD, Douglasville, GA 30134",WALGREENS #17033,33.816606,-84.813876,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564910,"7419 GA HWY 120, BUCHANAN, GA 30113",KRIST SUPERETTE,33.819809,-85.087663,50,"Westpark,Westpark HRA",,Normal Geofence
23564911,"4261 BELLS FERRY RD, KENNESAW, GA 30144",SHELL (BELLS FERRY RD),34.054991,-84.557089,250,"Westpark,Updated Geofence",,Normal Geofence
23564912,"3300 FREY RD NW, KENNESAW, GA 30144",GAS EXPRESS CIRCLE K #211,34.033604,-84.579369,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564913,"2678 WINDY HILL RD SE, MARIETTA, GA 30067",GAS EXPRESS CIRCLE K #212,33.900708,-84.476005,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
23564914,"1180 VIRGINIA AVE, HAPEVILLE, GA 30344",RACETRAC #2507,33.658208,-84.427659,250,"Westpark,Updated Geofence",,Normal Geofence
