Customer ID,Customer Name,AR Account,Chain,Phone,Territory,Account Status,Customer Type,Last Month Sales,Report Address,Latitude,Longitude,Location,Product Group,Distribution Area,Time Created
18461,WALGREENS #05447,WALGREENS (MAT),WALGREENS (MAT),(770) 218-7728,District - B. Mayfield,Active,Drug*,$816.82,"3299 CANTON RD, MARIETTA, GA 30066",34.031955,-84.527938,Westpark,Default,Fulton Chain,12/21/2010 8:14 PM
27871712,TORINOS PIZZA BAR,TORINOS PIZZA BAR,On Premise (VIVA),,Market - L. Herron,Active,On Premise*,$816.50,"3303 N MIDKIFF RD STE 110, MIDLAND, TX 79705",32.020356,-102.125653,Midland,Default,Midland Indep,3/8/2019 8:45 AM
27871943,QUICK TRACK #51423,QUICK TRACK (VIVA),I.B.C. (Texas),,Market - Open LUB,Active,Convenience*,$816.26,"3402 98TH & INDIANA, LUBBOCK, TX 79423",33.505688,-101.888219,Lubbock,Default,Lubbock Chain,4/30/2019 9:12 AM
18507,WALGREENS #06777,WALGREENS (MAT),WALGREENS (MAT),(423) 499-4262,District - Z. Hamilton,Active,Drug*,$816.21,"8714 E BRAINERD RD, CHATTANOOGA, TN 37421",35.000375,-85.131923,Rossville,Default,Rossville Chain,12/21/2010 8:14 PM
151,7-11 #618,7-ELEVEN (SW CONV/Alon) (VIVA),7-ELEVEN (SW CONV/Alon) (VIVA),(915) 580-8850,Market - J. Chavez,Active,Convenience*,$816.11,"10300 MCCOMBS ST & SUN VALLEY, El paso, TX 79924",31.910484,-106.406472,El Paso,Default,El Paso Chain,1/10/2011 5:57 PM
10950,BP FOOD MART (UNION CITY),BP FOOD MART (UNION CITY),ARA (MAT),(770) 969-2240,District - L. Brown,Active,Convenience*,$816.08,"4350 JONESBORO RD, UNION CITY, GA 30291",33.566709,-84.531487,Conyers,Default,Conyers Indep,12/21/2010 7:53 PM
18827,Z & Z PACKAGE STORE,Z & Z PACKAGE STORE,* Independent Matador,(770) 957-6042,District - G. Ekeoma,Active,Liquor*,$815.58,"4898 BILL GARDNER PKWY, LOCUST GROVE, GA 30248",33.353648,-84.12046,Conyers,Default,Conyers Indep,12/21/2010 8:15 PM
20224,PEACHTREE PKWY CHEVRON,PEACHTREEPKWY CHEVRON,HRA (MAT),(470) 297-8718,District - C. Brandt,Active,Convenience*,$815.28,"325 PEACHTREE PKWY, CUMMING, GA 30041",34.15491,-84.173384,Lawrenceville,Default,Norcross Indep,12/21/2010 8:17 PM
4615,UNITED #535,UNITED SUPERMARKET (VIVA),UNITED SUPERMARKET (VIVA),(806) 385-4639,Market - Open LUB,Active,Grocery*,$815.26,"701 MARSHALL HOWARD BLVD, LITTLEFIELD, TX 79339",33.902882,-102.326632,Lubbock,Default,Lubbock Chain,1/10/2011 6:11 PM
8965,PARK N SAC,PARK N SAC,GAMA (Chap),(512) 331-4456,District - J. Betschart,Active,Convenience*,$815.17,"1405 W WHITESTONE BLVD, CEDAR PARK, TX 78613",30.515329,-97.849047,Austin - North,Default,Austin North Chain,1/10/2011 6:46 PM
9376,SUNNYS FOOD,SUNNYS FOOD,GAMA (Chap),(512) 392-5631,District - I. Velazquez,Active,Convenience*,$815.17,"1701 RANCH ROAD 12, SAN MARCOS, TX 78666",29.895937,-97.964505,Austin,Default,Austin Chain,1/10/2011 6:49 PM
27872004,DOLLAR GENERAL #20113,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),,District - G. Ekeoma,Active,Dollar Store*,$814.91,"863 Sparta Highway, EATONTON, GA 31024",33.348161,-83.251308,Conyers,Default,Conyers Chain,6/11/2019 10:30 AM
27270,NEW HOPE GROCERY,NEW HOPE GROCERY,HRA (MAT),,District - J. Godwin,Active,Convenience*,$814.40,"3140 CHATSWORTH HWY, ELLIJAY, GA 30540",34.71874,-84.50253,Cartersville,Default,Cartersville Indep,12/21/2010 8:39 PM
27872584,FAMILY DOLLAR #12226,FAMILY DOLLAR (MAT),FAMILY DOLLAR (MAT),,District - W. McCreary,Active,Dollar Store*,$814.37,"595 CHAMPION DR, CANTON, NC 28716",35.549343,-82.849791,North Carolina,Default,Arden Chain,1/16/2020 1:47 PM
16442,FOOD TO GO GULF,EXPRESS FOOD MART_4,ARA (MAT),(770) 787-7558,District - G. Ekeoma,Active,Convenience*,$814.14,"6229 TURNER LAKE RD NW, COVINGTON, GA 30014",33.603991,-83.876434,Conyers,Default,Conyers Indep,12/21/2010 8:07 PM
26817,DOLLAR GENERAL #8684,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),(478) 471-6597,District - J. Rivera,Active,Dollar Store*,$813.91,"3076 RIVERSIDE DR STE G, MACON, GA 31210",32.889462,-83.676093,Byron,Default,Byron Chain,12/21/2010 8:38 PM
27865268,DOLLAR GENERAL #15656,DOLLAR GENERAL (VIVA),DOLLAR GENERAL (VIVA),,Market - L. Herron,Active,Dollar Store*,$813.90,"241 N KNOX AVE, ODESSA, TX 79763",31.808626,-102.504485,Midland,Default,Midland Chain,3/31/2015 3:21 PM
26306,DOLLAR GENERAL #00076,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),(706) 376-5630,District - E. Ferreyra,Active,Dollar Store*,$813.57,"1355 E FRANKLIN ST, HARTWELL, GA 30643",34.355235,-82.912967,Lawrenceville,Default,Norcross Chain,12/21/2010 8:36 PM
27873878,FUELED UP AUTO & TRUCK STOP,Fueled Up Auto & Truck Stop,I.B.C. (Texas),,Market - M. Simpson,Active,Convenience*,$813.10,"2302 US HWY 277 N, STAMFORD, TX 79553",32.969172,-99.801707,Abilene,Default,Abilene Indep,10/29/2020 2:20 PM
24890,ON THE GO (HAYES LAKE RD),ON THE GO_2,ARA (MAT),(678) 571-9022,District - E. Graves,Active,Convenience*,$813.09,"504 HAYES LAKE RD, STATHAM, GA 30666",33.957602,-83.586134,Lawrenceville,Default,Norcross Indep,12/21/2010 8:31 PM
27870241,HOME DEPOT #8954,Home Depot (Mat),Home Depot (Mat),,Market - M. Gabe,Active,Specialty Retail*,$812.97,"1833 VENTERANS BLVD, DUBLIN, GA 31021",32.541181,-82.941875,Byron,Default,Byron Chain,1/29/2018 7:42 AM
27872781,FAMILY DOLLAR #8385,FAMILY DOLLAR (MAT),FAMILY DOLLAR (MAT),,District - L. Brown,Active,Dollar Store*,$812.78,"6385 OLD NATIONAL HWY, ATLANTA, GA 30349",33.581163,-84.471664,Conyers,Default,Conyers Chain,1/16/2020 1:47 PM
27872912,FAMILY DOLLAR #11385,FAMILY DOLLAR (VIVA),FAMILY DOLLAR (VIVA),,Market - J. Chavez,Active,Dollar Store*,$812.78,"10300 DYER ST, El paso, TX 79924",31.910651,-106.400587,El Paso,Default,El Paso Chain,1/16/2020 1:47 PM
17792,TARGET #1400,TARGET (MAT),TARGET (MAT),(678) 567-0142,District - B. Mayfield,Active,Mass Merchandiser*,$812.50,"5220 JIMMY LEE SMITH PKWY, HIRAM, GA 30141",33.886168,-84.74455,Westpark,Default,Fulton Chain,12/21/2010 8:11 PM
18514,WALGREENS #06999,WALGREENS (MAT),WALGREENS (MAT),(678) 297-9048,District - C. Brandt,Active,Drug*,$811.73,"173 S MAIN ST, ALPHARETTA, GA 30009",34.07091,-84.297782,Lawrenceville,Default,Norcross Chain,12/21/2010 8:15 PM
3761,SAN ELI SUPERMARKET (FABENS),SAN ELI SUPERMARKET_2,* Independent Viva,(915) 764-2251,Market - J. Chavez,Active,Grocery*,$811.71,"1330 N FABENS RD, FABENS, TX 79838",31.509653,-106.147737,El Paso,Default,El Paso Indep,1/10/2011 6:10 PM
26727,DOLLAR GENERAL #2085,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),(706) 283-2849,District - E. Ferreyra,Active,Dollar Store*,$811.46,"700 ELBERT ST, ELBERTON, GA 30635",34.101767,-82.85113,Lawrenceville,Default,Norcross Chain,12/21/2010 8:37 PM
4198,LITTLE MARKET BASKET #012,MARKET BASKET FOODS (MAT),MARKET BASKET FOODS (MAT),(336) 667-2582,District - Open NC East,Active,Convenience*,$811.02,"340 WILKESBORO AVE, NORTH WILKESBORO, NC 28659",36.154971,-81.146467,North Carolina,Default,Arden Indep,12/21/2010 8:43 PM
26520,DOLLAR GENERAL #2618,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),(770) 537-3901,District - C. Ulmer,Active,Dollar Store*,$811.02,"3050 BREMEN MT ZION RD, BREMEN, GA 30110",33.697989,-85.14511,Westpark,Default,Fulton Chain,12/21/2010 8:37 PM
27864928,DOLLAR GENERAL #15342,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),DOLLARGENERAL,District - C. Brandt,Active,Dollar Store*,$811.02,"36 KIUTUESTIA CREEK RD, BLAIRSVILLE, GA 30512",34.846916,-84.002602,Lawrenceville,Default,Norcross Chain,9/23/2014 2:57 PM
5392,WALGREENS #4820,WALGREENS (VIVA),WALGREENS (VIVA),(806) 762-0218,Market - Open LUB,Active,Drug*,$810.32,"1619 50TH ST, LUBBOCK, TX 79412",33.548203,-101.854624,Lubbock,Default,Lubbock Chain,1/10/2011 6:13 PM
27872078,SHREE MADHURA,Shree Madhura,HRA (MAT),,District - C. Brandt,Active,Convenience*,$810.07,"1128 Harmony Church Rd, DAWSONVILLE, GA 30620",34.38768,-84.007636,Lawrenceville,Default,Norcross Indep,7/5/2019 4:57 AM
15516,NEWNAN RD. KWIK STOP,NEWNAN RD. KWIK STOP,HRA (MAT),(770) 836-8084,District - C. Ulmer,Active,Convenience*,$809.66,"826 NEWNAN RD, CARROLLTON, GA 30117",33.570913,-85.049899,Westpark,Default,Fulton Indep,12/21/2010 8:05 PM
27874839,CHEVRON FOOD MART (DULUTH HWY),CHEVRON FOOD MART (DULUTH HWY),HRA (MAT),,District - K. Batye,Active,Convenience*,$809.28,"1495 DULUTH HWY, DULUTH, GA 30043",33.973456,-84.055577,Lawrenceville,Default,Norcross Indep,11/15/2021 11:03 AM
1312,BRYSON'S,BRYSON'S,* Independent Matador,(828) 526-3775,District - E. Ferreyra,Active,Convenience*,$809.10,"103 HIGHLANDS VIEW RD, HIGHLANDS, NC 28741",35.05151,-83.202135,Lawrenceville,Default,Norcross Indep,12/21/2010 7:59 PM
12207,CVS #2426,CVS (MAT),CVS (MAT),(423) 876-1775,District - Z. Hamilton,Active,Drug*,$809.09,"5120 HIGHWAY 153, HIXSON, TN 37343",35.122954,-85.238547,Rossville,Default,Rossville Chain,12/21/2010 7:56 PM
27124,RED STAR,RED STAR,* Independent Matador,,District - Open NC East,Active,Convenience*,$808.77,"1395 CHARLOTTE HWY, FAIRVIEW, NC 28730",35.523213,-82.407907,North Carolina,Default,Arden Indep,12/21/2010 8:38 PM
15508,NEW EXXON MART,NEW EXXON MART,HRA (MAT),(678) 557-7090,District - R. Irby,Active,Convenience*,$808.76,"2260 CENTERVILLE ROSEBUD RD, LOGANVILLE, GA 30052",33.798033,-83.966496,Conyers,Default,Conyers Indep,12/21/2010 8:09 PM
27874093,LOWE'S HOME IMPROVEMENT #1715,LOWE'S HOME IMPROVEMENT (MAT),LOWE'S HOME IMPROVEMENT (MAT),,District - C. Ulmer,Active,Specialty Retail*,$808.71,"3625 NORTH COMMERCE DRIVE, EAST POINT, GA 30344",33.65677,-84.505094,Westpark,Default,Fulton Chain,2/10/2021 3:16 PM
27865291,SMOKER'S OUTLET #7,Smoker's Outlet Inc. (VIVA),Smoker's Outlet Inc. (VIVA),(432) 614-6995,Market - L. Herron,Active,Convenience*,$808.08,"5100 N DIXIE BLVD, ODESSA, TX 79762",31.894448,-102.377639,Midland,Default,Midland Chain,4/7/2015 1:45 PM
27869549,DOLLAR GENERAL #19085,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),,District - R. Irby,Active,Dollar Store*,$807.53,"1291 Columbia Dr, DECATUR, GA 30032",33.751247,-84.266501,Conyers,Default,Conyers Chain,7/24/2017 12:45 PM
27871983,DOLLAR GENERAL #20382,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),,District - Open NC East,Active,Dollar Store*,$807.47,"2691 BOOMER ROAD, BOOMER, NC 28606",36.068178,-81.254489,North Carolina,Default,Arden Indep,5/29/2019 3:17 PM
3679,DOLLAR GENERAL #9347,DOLLAR GENERAL (VIVA),DOLLAR GENERAL (VIVA),(915) 859-3116,Market - J. Chavez,Active,Dollar Store*,$807.43,"115 S AMERICAS AVE, El paso, TX 79907",31.681091,-106.314951,El Paso,Default,El Paso Chain,1/10/2011 6:10 PM
27864611,DOLLAR GENERAL #15175,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),,District - C. Ulmer,Active,Dollar Store*,$807.43,"830 PACIFIC AVE, BREMEN, GA 30110",33.724098,-85.129768,Westpark,Default,Fulton Chain,5/12/2014 6:22 AM
26567,DOLLAR GENERAL #10160,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),(828) 497-5290,District - W. McCreary,Active,Dollar Store*,$807.03,"505 HWY 441 N, WHITTIER, NC 28789",35.425699,-83.328029,North Carolina,Default,Arden Chain,12/21/2010 8:37 PM
27868188,SPRING MARKET #723,BROOKSHIRE GROCERY (VIVA),BROOKSHIRE GROCERY/SPRING MARKETS (VIVA),,Market - M. Simpson,Active,Grocery*,$806.79,"122 COMMERCIAL AVE, ANSON, TX 79501",32.769439,-99.897372,Abilene,Default,Abilene Chain,7/6/2016 3:44 PM
5160,ASHLEY FARMS #3 FOOD MART,Ashley Farms #3 Food Mart,* Independent Matador,(336) 686-9055,District - Open NC East,Active,Convenience*,$806.57,"4191 YELLOW BANKS RD, HAYS, NC 28635",36.264595,-81.125602,North Carolina,Default,Arden Indep,12/21/2010 8:45 PM
9261,SPEEDI STOP CITGO,SPEEDI STOP CITGO,Sunbelt Merchant Group,(512) 478-4800,District - I. Velazquez,Active,Convenience*,$806.53,"1621 E CESAR CHAVEZ ST, AUSTIN, TX 78702",30.258256,-97.728061,Austin,Default,Austin Indep,1/10/2011 6:48 PM
11931,COBB FOOD MART (COBB PKWY),COBB FOOD MART_2,HRA (MAT),(770) 428-2070,District - P. Iddings,Active,Convenience*,$806.20,"1405 COBB PKWY S, MARIETTA, GA 30060",33.917986,-84.500784,Westpark,Default,Fulton Indep,12/21/2010 7:55 PM
40062,ABC #11,ABC #11,SAASOA (MAT),(423) 479-3814,District - Z. Hamilton,Active,Convenience*,$806.12,"1409 S LEE HWY, CLEVELAND, TN 37311",35.152947,-84.895087,Rossville,Default,Rossville Indep,12/21/2010 8:42 PM
9363,VALERO #2141,VALERO Corner Store (CHAP),VALERO Corner Store (CHAP),,District - J. Betschart,Active,Convenience*,$806.03,"9433 PARKFIELD DR, AUSTIN, TX 78758",30.368797,-97.705324,Austin - North,Default,Austin North Chain,1/10/2011 6:49 PM
22673,MURPHY OIL #6727,MURPHY OIL (MAT),MURPHY OIL (MAT),(423) 877-0310,District - Z. Hamilton,Active,Convenience*,$806.03,"5716 HIGHWAY 153, HIXSON, TN 37343",35.152944,-85.2484,Rossville,Default,Rossville Chain,12/21/2010 8:23 PM
4146,SCOTCHMAN #3104,SCOTCHMAN (MAT),SCOTCHMAN (MAT),(828) 898-3938,District - Open NC East,Active,Convenience*,$805.89,"2015 TYNECASTLE HWY, BANNER ELK, NC 28604",36.144404,-81.859124,North Carolina,Default,Arden Chain,12/21/2010 8:43 PM
30067,CHEVRON FOOD MART (JONESBORO UNION CITY),CHEVRON FOOD MART (UNION CITY)_2,* Independent Matador,(770) 964-6168,District - C. Ulmer,Active,Convenience*,$805.77,"4520 JONESBORO RD, UNION CITY, GA 30291",33.567128,-84.535856,Westpark,Default,Fulton Indep,12/21/2010 8:40 PM
10939,EXXON FOOD MART (HWY 85),EXXON FOOD MART (HWY 85),ARA (MAT),(770) 210-8801,District - L. Brown,Active,Convenience*,$805.57,"8439 HIGHWAY 85, RIVERDALE, GA 30274",33.525244,-84.423323,Conyers,Default,Conyers Indep,12/21/2010 7:52 PM
27099,EZ STOP (MORRIS ST),EZ STOP_5,HRA (MAT),(706) 270-0443,District - N. Rigsby,Active,Convenience*,$805.38,"1524 E MORRIS ST, DALTON, GA 30721",34.766156,-84.942983,Rossville,Default,Rossville Indep,12/21/2010 8:39 PM
9353,MANOR FOOD MART #1,MANOR FOOD MART #1,Sunbelt Merchant Group,(512) 928-9504,District - R. LeBlanc,Active,Convenience*,$805.19,"6700 MANOR RD, AUSTIN, TX 78723",30.310516,-97.667286,Austin,Default,Austin Chain,1/10/2011 6:48 PM
26368,DOLLAR GENERAL #11301,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),(706) 652-3246,District - E. Ferreyra,Active,Dollar Store*,$805.10,"25 NEWTON ST, MAYSVILLE, GA 30558",34.250864,-83.560478,Lawrenceville,Default,Norcross Chain,12/21/2010 8:37 PM
27656,S&A FOODMART,S&A FOODMART,PBA (Platinum Business Alliance - Matador),,District - E. Graves,Active,Convenience*,$804.47,"629 SCENIC HWY STE B, LAWRENCEVILLE, GA 30046",33.926923,-83.997655,Lawrenceville,Default,Norcross Indep,2/13/2011 11:28 PM
27864426,DOLLAR GENERAL #14827,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),(727) 637-2187,District - J. Godwin,Active,Dollar Store*,$804.44,"11946 MORGANTON HWY, MORGANTON, GA 30560",34.874266,-84.241931,Cartersville,Default,Cartersville Chain,2/21/2014 7:21 AM
27424,74 JUNCTION,74 JUNCTION,* Independent Matador,(828) 248-3517,District - Open NC East,Active,Convenience*,$804.00,"2582 HWY 74, FOREST CITY, NC 28043",35.352143,-81.907676,North Carolina,Default,Arden Indep,12/21/2010 8:40 PM
10149,AL'S QUICK STOP,AL'S QUICK STOP,ARA (MAT),(770) 886-7201,District - C. Brandt,Active,Convenience*,$803.81,"1080 DAHLONEGA HWY, CUMMING, GA 30040",34.231634,-84.124598,Lawrenceville,Default,Norcross Indep,12/21/2010 7:52 PM
8412,PRIME FOOD MART,PRIME FOOD MART,GAMA (Chap),(512) 476-3468,District - I. Velazquez,Active,Convenience*,$803.47,"601 N INTERSTATE 35, AUSTIN, TX 78702",30.265799,-97.733756,Austin,Default,Austin Indep,1/10/2011 6:43 PM
4962,WALGREENS #11712,WALGREENS (MAT),WALGREENS (MAT),,District - Open NC East,Active,Drug*,$803.45,"2501 HENDERSONVILLE RD, ARDEN, NC 28704",35.459332,-82.512414,North Carolina,Default,Arden Chain,12/21/2010 8:45 PM
27873454,CITI - STOP #118,CITI-STOP (MAT),CITI-STOP (MAT),(828) 684-4800,District - Open NC East,Active,Convenience*,$803.25,"3715 SWEETEN CREEK RD, ARDEN, NC 28704",35.475099,-82.516005,North Carolina,Default,Arden Indep,7/1/2020 8:32 AM
27869695,WEST ROME FOOD MART (SHORTER AVE),WEST ROME FOOD MART_2,HRA (MAT),,Market - G. Miller,Active,Convenience*,$803.14,"708 SHORTER AVE, ROME, GA 30165",34.266567,-85.20249,Cartersville,Default,Cartersville Indep,9/20/2017 10:58 AM
22770,PIG JIG MART,PIG JIG MART,HRA (MAT),(229) 268-2120,District - J. Rivera,Active,Convenience*,$803.03,"1501 E UNION ST, VIENNA, GA 31092",32.08716,-83.771302,Byron,Default,Byron Indep,12/21/2010 8:24 PM
27868440,BP FOOD MART (ALABAMA RD),Alparetta Bridge LLC (Shell 529),HRA (MAT),,District - K. Batye,Active,Convenience*,$802.88,"4845 ALABAMA RD NE, ROSWELL, GA 30075",34.066621,-84.425493,Lawrenceville,Default,Norcross Indep,10/11/2016 3:13 PM
27869393,YESWAY #1067,YESWAY (VIVA),YESWAY (VIVA),,Market - M. Simpson,Active,Convenience*,$802.59,"7201 INTERSTATE 20, RANGER, TX 76470",32.437717,-98.698026,Abilene,Default,Abilene Chain,5/17/2017 2:29 PM
168,7-11 #637,7-ELEVEN (SW CONV/Alon) (VIVA),7-ELEVEN (SW CONV/Alon) (VIVA),,Market - J. Chavez,Active,Convenience*,$802.56,"3601 MONTANA AVE & COPIA ST, El paso, TX 79903",31.783988,-106.450591,El Paso,Default,El Paso Chain,1/10/2011 5:57 PM
27872037,HOP IN #430453,hop in 453,* Independent Viva,,Market - M. Simpson,Active,Convenience*,$802.34,"3901 S 1ST ST, ABILENE, TX 79605",32.450905,-99.77076,Abilene,Default,Abilene Chain,6/24/2019 10:02 AM
27863680,DOLLAR GENERAL #14092,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),(706) 472-3961,District - J. Rivera,Active,Dollar Store*,$801.85,"6542 YATESVILLE HWY, YATESVILLE, GA 31097",32.911916,-84.159401,Byron,Default,Byron Chain,3/5/2013 1:08 PM
27863231,HARRY'S #14 (HWY 58),Harry's #14,SAASOA (MAT),(423) 961-0081,District - Z. Hamilton,Active,Convenience*,$801.68,"13000 HIGHWAY 58, GEORGETOWN, TN 37336",35.301197,-84.958621,Rossville,Default,Rossville Chain,9/13/2012 1:25 PM
27868438,DOLLAR GENERAL #17107,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),,District - Z. Hamilton,Active,Dollar Store*,$801.49,"2790 HARRISON PIKE, CLEVELAND, TN 37311",35.179013,-84.92654,Rossville,Default,Rossville Chain,10/11/2016 9:50 AM
21254,QUIK PIK FOOD STORE,QUIK PIK FOOD STORE,HRA (MAT),(770) 830-8115,District - C. Ulmer,Active,Convenience*,$801.48,"1046 ALABAMA ST, CARROLLTON, GA 30117",33.58652,-85.095847,Westpark,Default,Fulton Indep,12/21/2010 8:22 PM
5973,BROWN EXPRESS #2,BROWN EXPRESS #2,I.B.C. (Texas),,Market - M. Simpson,Active,Convenience*,$801.40,"301 EARLY BLVD, EARLY, TX 76802",31.735032,-98.962509,Abilene,Default,Abilene Indep,1/10/2011 6:16 PM
18500,WALGREENS #06461,WALGREENS (MAT),WALGREENS (MAT),(770) 424-1767,Market - G. Miller,Active,Drug*,$801.36,"1762 MARS HILL RD NW, ACWORTH, GA 30101",33.997595,-84.705008,Cartersville,Default,Cartersville Chain,12/21/2010 8:14 PM
26394,DOLLAR GENERAL #11311,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),(770) 358-1499,District - J. Rivera,Active,Dollar Store*,$801.29,"142 MAIN ST, MILNER, GA 30257",33.112534,-84.196432,Byron,Default,Byron Chain,12/21/2010 8:37 PM
8189,DOLLAR GENERAL #12590,DOLLAR GENERAL (VIVA),DOLLAR GENERAL (VIVA),(806) 381-0993,Market - C. Hastings,Active,Dollar Store*,$801.25,"3611 NE 24TH AVE, AMARILLO, TX 79107",35.237108,-101.793867,Amarillo,Default,Amarillo Chain,1/10/2011 6:29 PM
27864850,APEX CHEVRON,APEX Chevron,HRA (MAT),706-769-884,District - E. Graves,Active,Convenience*,$801.06,"5300 MACON HWY, BISHOP, GA 30621",33.827145,-83.437854,Lawrenceville,Default,Norcross Indep,8/18/2014 11:36 AM
26262,DOLLAR GENERAL #8272,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),(706) 378-4323,Market - G. Miller,Active,Dollar Store*,$800.99,"1790 REDMOND CIR NW, ROME, GA 30165",34.285804,-85.215944,Cartersville,Default,Cartersville Chain,12/21/2010 8:35 PM
20181,HILL ST. SHELL FOOD MART,GOODWAY (MAT),I.B.C. (MAT),(404) 522-7331,District - L. Brown,Active,Convenience*,$800.66,"387 HILL ST SE, ATLANTA, GA 30312",33.744304,-84.379642,Conyers,Default,Conyers Indep,12/21/2010 8:17 PM
26824,DOLLAR GENERAL #9160,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),7 6384676,District - E. Graves,Active,Dollar Store*,$800.35,"1500 PLEASANT HILL RD, DULUTH, GA 30096",33.942401,-84.12124,Lawrenceville,Default,Norcross Chain,12/21/2010 8:38 PM
27868736,DOLLAR GENERAL #17568,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),,District - L. Brown,Active,Dollar Store*,$800.35,"140 Weatherly Drive, FAYETTEVILLE, GA 30214",33.459802,-84.434202,Conyers,Default,Conyers Chain,2/16/2017 8:33 AM
3472,PETRO EXPRESS #72,TRAVEL CENTERS OF AMERICA (VIVA),TRAVEL CENTERS OF AMERICA (VIVA),(806) 372-4899,Market - C. Hastings,Active,Convenience*,$800.27,"8500 E INTERSTATE 40, AMARILLO, TX 79118",35.191522,-101.743309,Amarillo,Default,Amarillo Chain,1/10/2011 6:09 PM
27872159,BIG LOTS #1859,BIG LOTS (CHAP),BIG LOTS (CHAP),,District - J. Betschart,Active,All Other Off Premise*,$799.95,"1201 HWY I-35 BLDG 200, ROUND ROCK, TX 78664",30.50019,-97.67852,Austin - North,Default,Austin North Chain,7/17/2019 11:18 AM
27863724,JOHNNY'S #2 (NORTHSIDE DR),JOHNNY'S #2_2,HRA (MAT),(770) 214-1919,District - C. Ulmer,Active,Convenience*,$799.81,"801 NORTHSIDE DR, CARROLLTON, GA 30117",33.606918,-85.057327,Westpark,Default,Fulton Indep,3/27/2013 10:40 AM
27874299,DOLLAR GENERAL #22069,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),,District - Open NC East,Active,Dollar Store*,$799.78,"539 WEST STREET, SPINDALE, NC 28160",35.368331,-81.939245,North Carolina,Default,Arden Chain,3/26/2021 10:41 AM
27872521,FAMILY DOLLAR #10056,FAMILY DOLLAR (MAT),FAMILY DOLLAR (MAT),,District - B. Mayfield,Active,Dollar Store*,$798.27,"1308 POWDER SPRINGS RD SW, MARIETTA, GA 30064",33.921022,-84.580455,Westpark,Default,Fulton Chain,1/16/2020 1:46 PM
27872662,FAMILY DOLLAR #350,FAMILY DOLLAR (MAT),FAMILY DOLLAR (MAT),,District - P. Iddings,Active,Dollar Store*,$798.27,"6113 FAIRBURN RD, Douglasville, GA 30134",33.7524752,-84.7322909,Westpark,Default,Fulton Chain,1/16/2020 1:47 PM
26942,SUN MART (PROGRESS AVE),SUN MART_2,HRA (MAT),(478) 892-3572,Market - M. Gabe,Active,Convenience*,$797.97,"114 PROGRESS AVE, HAWKINSVILLE, GA 31036",32.290506,-83.477952,Byron,Default,Byron Indep,12/21/2010 8:38 PM
27870646,GREAT EASTERN COMPANY LLC,GREAT EASTERN COMPANY LLC,HRA (MAT),,District - J. Godwin,Active,All Other Off Premise*,$797.96,"2472 HWY 411 NE, WHITE, GA 30184",34.265716,-84.757571,Cartersville,Default,Cartersville Indep,5/14/2018 3:29 PM
16289,PUBLIX #086,PUBLIX (MAT),PUBLIX (MAT),(770) 640-6200,District - B. Mayfield,Active,Grocery*,$797.94,"4401 SHALLOWFORD RD, ROSWELL, GA 30075",34.028192,-84.420925,Westpark,Default,Fulton Chain,12/21/2010 8:07 PM
27874298,DOLLAR GENERAL #22581,DOLLAR GENERAL (CHAP),DOLLAR GENERAL (CHAP),,District - J. Betschart,Active,Dollar Store*,$797.90,"101 W COLLEGE ST, LLANO, TX 78643",30.744643,-98.676431,Austin - North,Default,Austin North Chain,3/26/2021 10:30 AM
27863308,OWENS GRO,OWENS GRO,HRA (MAT),(706) 334-2525,District - N. Rigsby,Active,Convenience*,$797.72,"2929 HWY 411 NE, RANGER, GA 30734",34.575684,-84.703886,Rossville,Default,Rossville Indep,10/11/2012 3:36 PM
27875280,FAMILY DOLLAR #13282,FAMILY DOLLAR (CHAP),FAMILY DOLLAR (CHAP),,District - J. Betschart,Active,Dollar Store*,$797.57,"7009 W FM 1431, GRANITE SHOALS, TX 78654",30.602691,-98.356172,Austin - North,Default,Austin North Chain,6/20/2022 8:27 AM
24737,V AND H CONVINIENCE MOBIL,SHELL (CUSTER AVENUE),ARA (MAT),(404) 627-0333,District - L. Brown,Active,Convenience*,$797.39,"1420 CUSTER AVENUE, ATLANTA, GA 30316-3304",33.718659,-84.341087,Conyers,Default,Conyers Indep,12/21/2010 8:30 PM
